employee_id,fullname,nip,company_id,area_id,position_id,department_id,division_id,directorate_id,grade_id,education_id,major_id,years_of_service_months
101863,Wahyu Lestari,531823,40,20,40,20,20,30,10,30,30,29
101864,Putri Utama Siregar,258622,20,10,50,10,10,10,10,20,60,59
101865,Anisa Qolbi Setiawan,544582,30,30,20,20,50,20,20,40,50,27
101866,Julia Tri Wibowo,856732,40,30,10,50,20,20,20,20,10,28
101867,Rizki Rahmawati,418808,30,40,40,20,30,30,10,30,50,36
101868,Dinda Hidayat,592002,30,40,10,50,40,20,10,40,60,45
101869,Mahendra Nugroho,998516,30,30,30,30,10,30,10,30,60,4
101870,Ayu Wijaya Putra,685740,30,30,60,20,50,20,10,30,50,53
101871,Zaki Tamba,619892,10,30,50,10,40,30,20,20,50,78
101872,Ahmad Erlangga Maulida,872437,40,10,20,20,50,30,30,30,60,71
101873,Ahmad Tamba,434439,30,30,40,30,30,10,20,10,30,81
101874,Nadia Siregar,262245,30,30,50,40,10,10,10,20,40,61
101875,Rendra Santoso,149644,20,20,50,20,20,30,20,30,10,75
101876,Tania Saputra,315725,40,10,50,50,50,30,30,10,30,32
101877,Iman Suharto,672436,30,20,30,20,50,30,10,20,60,14
101878,Teguh Herlambang,948709,10,40,30,50,20,10,20,40,10,12
101879,Rani Handayani,837192,20,30,50,50,20,20,30,10,60,26
101880,Nadia Nabila Pradana,676170,20,40,40,50,20,30,30,40,30,29
101881,Dewi Dharma Ramadhan,218553,20,10,10,20,40,20,30,20,60,45
101882,Vania Rachman Anggara,859556,20,20,10,50,50,10,10,20,40,48
101883,Rama Baskara Ramadhan,409798,30,20,10,10,20,30,10,10,60,42
101884,Novi Anugrah Nugroho,888627,10,10,10,40,20,20,20,10,60,75
101885,Gita Utami,707906,20,30,30,50,10,30,20,30,40,111
101886,Joko Saputra Salsabila,189884,10,40,50,40,50,30,10,40,50,23
101887,Bella Nabila Utami,462797,30,10,10,50,20,30,20,10,10,90
101888,Citra Mahendra,710364,40,20,40,40,30,10,30,20,50,84
101889,Julia Kusuma,665939,10,30,30,60,40,10,30,10,50,20
101890,Prasetyo Qolbi Maulida,904270,30,20,10,40,40,20,30,10,40,58
101891,Budi Nugroho,718542,20,30,50,20,50,10,20,40,50,15
101892,Evi Pratama,218886,40,40,10,10,30,30,30,40,10,79
101893,Julia Situmorang,528933,10,30,40,40,50,30,30,30,40,35
101894,Tania Nugroho,226261,20,40,30,50,10,10,20,10,50,16
101895,Yuni Saputra Wibowo,612175,30,40,30,60,50,30,30,10,50,86
101896,Bayu Lestari Subekti,229514,30,20,50,40,20,30,20,40,10,20
101897,Vania Utama Lestari,680545,30,10,30,20,40,10,30,10,60,62
101898,Joko Candra Purnama,694123,20,10,20,40,10,10,20,40,40,52
101899,Hana Aji Maulana,372460,10,40,30,60,40,30,20,20,40,54
101900,Bella Lestari Simanjuntak,472182,30,10,60,60,20,20,30,30,20,39
101901,Julia Putra,731862,30,10,30,50,50,10,20,20,50,77
101902,Citra Anugrah Purnama,914488,40,20,60,60,50,30,30,20,50,54
101903,Kartika Fadillah Yulianto,733124,10,30,30,40,10,30,20,30,50,28
101904,Eko Subekti,797988,30,30,40,40,10,30,20,40,40,52
101905,Wulan Utama Wibowo,828425,10,10,60,30,50,20,20,10,40,61
101906,Arif Saputra,940959,30,10,20,40,20,10,10,20,50,108
101907,Fitri Fauziah,919159,20,20,30,40,10,20,30,30,40,36
101908,Adi Candra Indrawan,268240,30,20,40,20,30,20,20,10,60,66
101909,Kurnia Kusuma,253114,40,40,30,50,50,30,20,10,50,59
101910,Fitri Saputra Firmansyah,158162,30,30,60,40,40,30,10,10,30,36
101911,Lestari Ganesha Zulfikar,108670,30,40,10,50,20,20,20,20,20,68
101912,Umar Ramadhan,583501,40,20,40,40,10,30,10,40,50,40
101913,Anisa Baskara Maulida,836469,30,20,60,60,40,30,20,10,30,25
101914,Wulan Ramadhan,252103,20,20,20,30,10,30,10,40,10,31
101915,Dewi Candra Lukman,466866,30,40,20,10,40,30,30,40,30,62
101916,Adit Zulfikar Siregar,542407,40,40,30,10,30,20,10,20,10,91
101917,Bella Ginting,113890,30,20,40,30,40,30,20,30,30,82
101918,Nabila Yudhistira Pradana,605485,40,30,50,20,50,30,20,10,10,66
101919,Wulan Rachman Ginting,515189,10,20,40,50,10,10,30,10,20,58
101920,Nurlita Sinaga,427998,40,10,60,20,20,10,10,10,20,88
101921,Dian Adi Tamba,560549,40,40,60,50,10,20,20,20,30,13
101922,Bayu Mahardika Handayani,856950,20,20,20,20,20,20,30,10,50,71
101923,Vania Fadillah Mahendra,931717,30,20,40,20,50,30,30,20,20,14
101924,Dian Anggara,360450,20,40,20,50,30,10,10,30,40,52
101925,Rizka Iqbal Nugroho,952793,10,40,10,30,40,10,20,30,40,3
101926,Zahra Maulida,189417,30,40,50,50,30,10,30,20,40,47
101927,Eko Ganesha Handayani,495048,20,20,40,50,50,10,10,20,20,102
101928,Mahendra Pratomo,121010,30,40,50,50,10,30,30,20,60,3
101929,Ayunda Pratomo,356186,30,40,50,50,50,30,20,40,20,53
101930,Budi Ramadhan,279112,30,30,50,40,40,20,10,30,20,47
101931,Ayu Sinaga,587405,20,30,40,30,30,10,20,40,20,34
101932,Wahyu Saputra Fauziah,876248,30,30,50,40,50,10,30,30,20,84
101933,Dwi Lestari Lestari,651800,10,10,50,10,20,10,20,40,50,50
101934,Yoga Halim Syahputra,367182,20,40,40,50,50,10,10,20,30,63
101935,Hadi Maulida,876704,40,40,50,10,50,20,10,10,20,83
101936,Dwi Syahputra,115709,10,20,20,30,50,20,20,20,40,5
101937,Joko Anugrah Suharto,747747,40,10,50,10,40,20,30,20,40,84
101938,Oka Halim Purnama,506060,40,30,10,20,50,20,20,10,10,66
101939,Rafa Syahputra,548105,10,40,30,30,10,30,30,40,30,108
101940,Rani Sinaga,854784,30,10,30,40,50,30,30,30,40,109
101941,Hana Halim Wijaya,207751,10,30,20,10,50,20,20,40,20,5
101942,Evi Rachman Pamungkas,936297,20,20,60,30,10,20,10,20,10,42
101943,Rama Rachman Ginting,449502,30,30,40,40,50,10,30,30,40,71
101944,Dewi Utami,368838,30,10,40,10,20,30,10,30,50,4
101945,Mahendra Wibowo,522357,40,10,60,20,40,30,30,30,30,96
101946,Putri Maulida,108026,10,20,50,40,30,20,30,30,60,61
101947,Gita Lukman,715261,30,40,40,20,30,30,10,40,10,58
101948,Utami Lestari Indrawan,955832,20,20,50,60,10,10,20,40,30,36
101949,Nugroho Dharma Indrawan,940189,20,40,60,50,20,30,30,20,10,47
101950,Teguh Rachman Salsabila,220970,30,10,30,30,10,30,20,20,40,49
101951,Putri Firmansyah,550104,20,20,50,30,30,20,10,20,60,52
101952,Bayu Setiawan,712745,10,30,20,30,50,30,20,10,20,70
101953,Wulan Wijaya Ginting,475454,20,40,60,60,50,30,20,30,30,11
101954,Rizki Indrawan,478164,30,40,60,30,10,30,20,20,60,37
101955,Budi Salsabila,723827,20,20,20,20,20,10,10,30,50,57
101956,Julia Ridwan,399138,40,20,50,60,40,20,10,20,50,35
101957,Hadi Jatmiko Zulfikar,821460,20,20,60,50,40,20,30,30,50,74
101958,Hadi Utama Hidayat,515655,40,40,30,20,20,10,10,40,40,31
101959,Anisa Qolbi Fauziah,483202,10,10,60,30,50,30,30,20,20,88
101960,Kurnia Sinaga,863299,10,10,50,50,10,10,20,20,10,18
101961,Indra Kusuma Purnama,526439,10,30,60,20,10,30,10,30,50,55
101962,Rani Yudhistira Anggara,521850,10,30,20,30,30,20,20,40,40,61
101963,Zahra Mahendra,621989,40,10,10,20,30,10,30,40,50,52
101964,Joko Handayani,420507,40,20,10,60,30,10,20,30,60,58
101965,Dimas Candra Ramadhan,870784,40,20,20,10,50,20,10,40,20,52
101966,Dewi Wijaya,665863,20,40,10,30,50,20,30,40,10,88
101967,Tania Halim Zulfikar,899491,30,40,10,40,50,10,10,20,40,26
101968,Lestari Siregar,182270,30,30,50,10,40,10,10,20,60,24
101969,Budi Aji Simanjuntak,703432,30,40,50,40,10,30,10,10,40,44
101970,Rizky Hidayat,668690,20,40,20,10,40,20,20,20,60,87
101971,Utami Hasibuan,403125,40,30,20,50,50,10,20,10,50,48
101972,Evi Wijaya,699740,20,40,60,50,10,10,20,20,30,38
101973,Putri Siregar,324933,10,10,20,10,30,30,30,30,60,29
101974,Yoga Dharma Salsabila,392195,20,40,20,40,30,20,20,20,30,40
101975,Fajar Nugroho,745319,20,10,50,10,50,20,30,40,10,67
101976,Prasetyo Utami,205334,20,20,40,40,20,10,30,30,60,118
101977,Teguh Zulfikar,782869,10,10,60,30,10,30,30,20,60,50
101978,Yuni Erlangga Pratama,786958,30,30,20,20,50,30,10,30,40,9
101979,Prasetyo Pramudita Saputra,941332,30,40,50,30,30,30,10,30,50,37
101980,Valdo Ganesha Handayani,560544,10,40,20,60,20,20,10,10,20,81
101981,Novi Aji Suharto,812259,30,20,60,40,30,10,10,40,40,89
101982,Joko Santoso,981696,30,20,60,60,30,10,30,40,30,53
101983,Dinda Qolbi Fauziah,211945,40,30,60,50,40,30,10,30,20,86
101984,Putri Utami,164699,30,20,20,60,20,30,30,40,40,57
101985,Dwi Kusuma,463869,20,40,20,60,50,10,10,40,50,31
101986,Wahyu Pratomo,889823,20,30,30,30,10,30,10,20,40,7
101987,Ahmad Herlambang,462437,40,40,60,30,40,10,30,30,20,77
101988,Wulan Tri Pratama,919916,20,20,30,50,50,30,30,30,30,33
101989,Gita Tri Gunawan,897663,40,10,40,50,10,10,10,20,10,27
101990,Adi Subekti,644792,20,30,30,40,20,20,20,30,30,53
101991,Dian Erlangga Yulianto,180750,30,10,60,50,10,30,20,10,10,37
101992,Maya Anugrah Hasibuan,505313,20,40,60,50,50,20,10,30,10,42
101993,Rani Utama Simanjuntak,439432,20,40,60,30,40,20,10,20,60,24
101994,Rani Indrawan,856308,40,40,60,20,50,10,20,10,40,14
101995,Utami Kusuma Hidayat,791731,40,40,50,20,20,10,20,30,30,50
101996,Adit Maulana,361572,40,20,20,50,10,20,30,20,10,53
101997,Satya Halim Putra,465240,10,30,10,40,30,30,20,40,40,16
101998,Kurnia Subekti,577048,30,30,50,50,50,30,10,10,10,64
101999,Adit Mahendra,432959,10,40,20,60,50,30,10,20,10,58
9129,Nabila Dharma Salsabila,446315,30,30,60,50,30,20,30,40,20,50
9015,Umar Maulana,791731,40,40,50,20,20,10,20,30,30,50
5237,Fajar Fauziah,165207,10,40,40,60,10,30,20,10,60,8
2722,Dewi Syahputra,994257,20,40,50,10,10,20,20,20,20,33
3015,Bayu Kurniawan,391102,20,40,10,30,50,30,10,40,10,79
1942,Dewi Fadillah Hidayat,325441,40,40,10,40,10,10,20,20,20,79
2096,Putri Wibowo,149080,30,30,40,40,20,20,10,30,40,49
4177,Adi Ginting,116115,40,20,60,40,40,20,30,20,10,75
9801,Ayu Kusuma Santoso,889823,20,30,30,30,10,30,10,20,40,7
3452,Fitri Anugrah Subekti,890632,10,40,30,30,50,30,30,10,50,50
